Product Title,Price,Area,Price per m²,Bedrooms,Toilets,Location
"Bán căn 2PN 83m2 view sông Hồng, cầu Nhật Tân, BC hướng Đông/ Giá bán: 6.5 tỷ/ LH: 0986 558 ***","6,5 tỷ",83 m²,"78,31 tr/m²",2,2,"Phú Thượng, Tây Hồ"
"Bán căn hộ CC 1PN, 1WC, 45m2 tại D’. El Dorado, 5 tỷ, Phú Thượng, Tây Hồ, Hà Nội Hot!",5 tỷ,45 m²,"111,11 tr/m²",1,1,"Phú Thượng, Tây Hồ"
"Bán căn 82m2/ 2 ngủ, đủ đồ, sổ chính chủ tại Sunshine Riverside Tây Hồ","6,5 tỷ",82 m²,"79,27 tr/m²",2,2,"Phú Thượng, Tây Hồ"
"Chính chủ gửi bán gấp căn hộ 05 dự án D'. EL Dorado Phú Thanh, giá cực tốt","7,9 tỷ",76 m²,"103,95 tr/m²",2,2,"Xuân La, Tây Hồ"
"Chính chủ bán căn hộ Soleil 146m2 view 2/3 diện tích Hồ Tây, full nội thất mới tinh, gồm 3 ngủ","18,2 tỷ",146 m²,"124,66 tr/m²",3,2,"Quảng An, Tây Hồ"
Bán gấp căn số 04 tầng đẹp dự án D'. El Dorado 2,"6,5 tỷ",76 m²,"85,53 tr/m²",2,2,"Xuân La, Tây Hồ"
"PKD CĐT thông báo! Quỹ căn 2PN, 3PN, 4PN, Duplex - Heritage West Lake view Hồ Tây giá tốt. T02/2025",Giá thỏa thuận,145 m²,N/A,3,3,"Phú Thượng, Tây Hồ"
"Căn hộ 4PN / 234m2 D'. Le Roi Soleil giá 29,458 tỷ VND tại Tây Hồ, Hà Nội","29,46 tỷ",234 m²,"125,89 tr/m²",4,4,"Quảng An, Tây Hồ"
"Bán căn 3PN /104m2 tầng cao, ban công view Hồ Tây tại D'.Le Roi Soleil - 59 Xuân Diệu",15 tỷ,104 m²,"144,23 tr/m²",3,3,"Quảng An, Tây Hồ"
"Quỹ căn chuyển nhượng D. Le Roi Soleil 3PN, đã có sổ, full nội thất, rẻ hơn hàng CĐT 1 - 2 tỷ",10 tỷ,146 m²,"68,49 tr/m²",3,2,"Quảng An, Tây Hồ"
"Bán căn chung cư CT14A1 Võ Chí Công 75/85 m2, 2 ngủ gần Hồ Tây, Lạc Long Quân, Tây Hồ, full NT","4,2 tỷ",85 m²,"49,41 tr/m²",2,2,"Phú Thượng, Tây Hồ"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Chính chủ bán gấp căn hộ 3PN, DT 136m2 ở CC Học Viện Quốc Phòng. Giá cực rẻ 55tr/m2 LH: 0979 062 ***","7,48 tỷ",136 m²,55 tr/m²,3,2,"Xuân La, Tây Hồ"
Quỹ căn hộ sân vườn Sunshine Golden River KĐT Ciputra chuyển nhượng giá tốt. Giá từ 11 tỷ,"11,5 tỷ",141 m²,"81,56 tr/m²",3,N/A,"Phú Thượng, Tây Hồ"
Bán căn hộ PentStudio - Tây Hồ - 76m2 - view Hồ Tây - giá cực rẻ - hơn 6 tỷ,"6,8 tỷ",76 m²,"89,47 tr/m²",1,2,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
"Chính chủ bán căn hộ hoa hậu 4 ngủ DT 234m2,nhà Thô,view hồ tây tại D'. Le Roi Soleil,giá chỉ 29 tỷ",29 tỷ,234 m²,"123,93 tr/m²",4,3,"Quảng An, Tây Hồ"
"Bán Căn hộ chung cư Masteri Lakeside view hồ điều hoà 28,2ha, DK 2tỷ, 30m2,Trâu Quỳ,Gia Lâm, Hà Nội",Giá thỏa thuận,30 m²,N/A,N/A,N/A,"Gia Lâm, Hà Nội"
(Cực rẻ)gia đình cần bán căn 2PN/83m full đồ tâm huyết toà 6th Element Tây Hồ Tây sẵn sổ 0888 989 ***,"8,08 tỷ",83 m²,"97,35 tr/m²",2,2,"Xuân La, Tây Hồ"
Bán căn hộ 3 ngủ góc D'. Le Roi Soleil view Hồ Tây 360 độ tầng cao full nội thất. 0914 772 ***,19 tỷ,146 m²,"130,14 tr/m²",3,2,"Quảng An, Tây Hồ"
"Bán Căn hộ chung cư view hồ đẹp Heritage West Lake, 14,5 tỷ, 93m2 tại Lạc Long Quân, Tây Hồ, Hà Nội","14,5 tỷ",93 m²,"155,91 tr/m²",N/A,N/A,"Phú Thượng, Tây Hồ"
"Chuyển nhượng căn penthouse căn góc view trọn vẹn Hồ Tây, D'. El Dorado Lạc Long Quân, Tây Hồ","27,5 tỷ","155,25 m²","177,13 tr/m²",4,3,"Phú Thượng, Tây Hồ"
"Đầu năm rộn ràng - chiết khấu lên đến 8% khi mua căn hộ tại Eaton Park, giỏ hàng phong phú",Giá thỏa thuận,60 m²,N/A,N/A,N/A,"Quận 2, Hồ Chí Minh"
"Bán căn hộ Ciputra P2 182m2, 4 ngủ phong cách hiện đại - 0974 606 ***","15,5 tỷ",182 m²,"85,16 tr/m²",4,3,"Phú Thượng, Tây Hồ"
"Bán căn hộ 3 ngủ Ciputra P1 145m2 đủ nội thất, phong cách hiện đại - 0974 606 ***","8,9 tỷ",145 m²,"61,38 tr/m²",3,2,"Phú Thượng, Tây Hồ"
"Quỹ căn 3PN Heritage West Lake view mép Hồ Tây giá từ 23 tỷ full nội thất, sở hữu lâu dài",23 tỷ,145 m²,"158,62 tr/m²",3,3,"Phú Thượng, Tây Hồ"
"Cần bán căn 2 ngủ/82m2 Sunshine Riverside hướng ĐN, view cầu Nhật Tân đẹp nhất dự án. 0966 286 ***",6 tỷ,82 m²,"73,17 tr/m²",2,2,"Phú Thượng, Tây Hồ"
Bán căn hộ studio dự án Soho - HWL Tây Hồ,"3,8 tỷ",46 m²,"82,61 tr/m²",1,1,"Phú Thượng, Tây Hồ"
"Bán CC D'. El Dorado, Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội, 2,8 tỷ, 50m2",3 tỷ,33 m²,"90,91 tr/m²",1,1,"Phú Thượng, Tây Hồ"
Quà tặng 200 triệu khi mua căn hộ 2 ngủ 106.3m2 dự án D'. Le Roi Soleil Tân Hoàng Minh 59 Xuân Diệu,"13,54 tỷ","106,3 m²","127,38 tr/m²",2,2,"Quảng An, Tây Hồ"
"Bán căn hiếm view hồ Tây tại Sun Grand City - 69B Thụy Khuê, 250m2, 4PN, đồ xịn, sân vườn siêu rộng",40 tỷ,250 m²,160 tr/m²,4,3,"Thụy Khuê, Tây Hồ"
"Chính chủ gửi em bán căn hộ chung cư 182m2/4 phòng ngủ, đủ đồ tòa P Ciputra Hà Nội","17,65 tỷ",182 m²,97 tr/m²,4,3,"Phú Thượng, Tây Hồ"
BÁN CĂN HỘ DUPLEX - 58M2 - PENTSTUDIO - TÂY HỒ - GIÁ HƠN 4 TỶ,"4,9 tỷ",58 m²,"84,48 tr/m²",2,2,"Phú Thượng, Tây Hồ"
BÁN CĂN HỘ 70M2 - 2PN - GÓC - EI. DORADO 2 - TÂY HỒ - GIÁ 7 TỶ,7 tỷ,70 m²,100 tr/m²,2,2,"Xuân La, Tây Hồ"
"Dòng tiền 300tr/năm, 2PN2WC, 63m2, mới tinh, view thành phố, đống đa, HTLS 50%, giá chỉ 5,3 tỷ","5,3 tỷ",63 m²,"84,13 tr/m²",2,2,"Bưởi, Tây Hồ"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Bán căn 2 ngủ nhà mới view sông, cầu Nhật Tân CC Sunshine Riverside Tây Hồ, 80m2. LH 0966 998 ***","6,1 tỷ",80 m²,"76,25 tr/m²",2,2,"Phú Thượng, Tây Hồ"
"Bán CC 2PN 2WC đẹp xuất sắc tại Sunshine Riverside, 4.750 tỷ, tầng cao 100m2","4,75 tỷ",60 m²,"79,17 tr/m²",2,2,"Phú Thượng, Tây Hồ"
"Mở bán chung cư Starlake giai đoạn II, vị trí mặt đường Võ Chí Công, hotline CĐT: 0916 850 ***","15,4 tỷ",154 m²,100 tr/m²,4,3,"Xuân La, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
"Bán căn hộ 3 phòng ngủ đủ đồ D'.Le Roi Soleil, Xuân Diệu, Quảng An, Tây Hồ, Hà Nội",18 tỷ,136 m²,"132,35 tr/m²",3,2,"Quảng An, Tây Hồ"
"Tổng kho chuyển nhượng ICON40 Hạ Long đủ mã căn, chỉ từ 1.2 tỷ/ căn tầng cao 33m2, liên hệ em Lam","1,2 tỷ",33 m²,"36,36 tr/m²",1,1,"Hạ Long, Quảng Ninh"
Chính chủ cần chuyển nhượng căn 2 ngủ 92m2 tầng đẹp dự án Skyline Võ Chí Công,"11,96 tỷ",92 m²,130 tr/m²,2,N/A,"Phú Thượng, Tây Hồ"
Chính chủ bán căn chung cư 93m2 căn góc sáng trưng 3PN đối diện Lotte West Lake,"6,3 tỷ","93,3 m²","67,52 tr/m²",3,2,"Phú Thượng, Tây Hồ"
"Tôi bán căn hộ chung cư Packexim 1, Tây Hồ, 123m2, 3PN, 2WC, nhà đẹp, 6.1 tỷ","6,1 tỷ",123 m²,"49,59 tr/m²",3,2,"Phú Thượng, Tây Hồ"
Chính Chủ Bán Căn Góc Tầng 403. Toà B Chung Cư 59 Xuân Diệu. 3 Ngủ sáng chưng. Nhỉnh 100triệu/1m2,"14,8 tỷ",146 m²,"101,37 tr/m²",3,4,"Quảng An, Tây Hồ"
"Đầu năm rộn ràng - chiết khấu lên đến 8% khi mua căn hộ tại Eaton Park, giỏ hàng phong phú",Giá thỏa thuận,60 m²,N/A,N/A,N/A,"Quận 2, Hồ Chí Minh"
BÁN CĂN HỘ 38M2 - EI. DORADO 1 - TÂY HỒ - CẠNH 2 CON RỒNG - GIÁ HƠN 4 TỶ,"4,35 tỷ",38 m²,"114,47 tr/m²",1,1,"Phú Thượng, Tây Hồ"
Bán căn hộ 64m2 - 2PN - góc - view hồ - EI. Dorado 1 - Tây Hồ - giá 12 tỷ,12 tỷ,64 m²,"187,5 tr/m²",2,2,"Phú Thượng, Tây Hồ"
BÁN CĂN HỘ 50M2 - 2PN - SỔ ĐỎ LÂU DÀI - HƯỚNG TÂY NAM - EI. DORADO 2 - TÂY HỒ - GIÁ HƠN 5 TỶ,"5,2 tỷ",50 m²,104 tr/m²,2,2,"Xuân La, Tây Hồ"
Cập nhật quỹ căn chuyển nhượng Golden River - Ciputra giá tốt nhất tháng 02/2025,12 tỷ,141 m²,"85,11 tr/m²",3,2,"Phú Thượng, Tây Hồ"
"Bán gấp CH duplex 2 tầng tại Sun Grand City 69B Thụy Khuê, 180m2, 3PN, full nội thất LH 0975 034 ***",22 tỷ,180 m²,"122,22 tr/m²",3,3,"Thụy Khuê, Tây Hồ"
Bán căn penthouse 252 - 500m2 cực hiếm / view hồ Tây đẹp nhất quận Tây Hồ / giá từ 30 tỷ,30 tỷ,252 m²,"119,05 tr/m²",3,3,"Phú Thượng, Tây Hồ"
"Bán nhanh căn góc đẹp nhất tòa Sun Grand City, DT 150m2, 3PN, view trọn hồ tây. LH 0975 034 ***",Giá thỏa thuận,180 m²,N/A,4,2,"Thụy Khuê, Tây Hồ"
"Bán gấp căn hộ Sun Grand City 69B Thụy Khuê. Diện tích 45m2, 1PN. View hồ. Giá nhỉnh 6 tỷ.",Giá thỏa thuận,160 m²,N/A,3,2,"Thụy Khuê, Tây Hồ"
"Bán rất gấp căn duplex lô góc 310m2, 4PN full nội thất siêu sang, view Hồ Tây, vườn nướng BBQ 55m2",35 tỷ,310 m²,"112,9 tr/m²",4,4,"Thụy Khuê, Tây Hồ"
"Căn góc 3 phòng ngủ vuông, vừa nhận nhà tại CT2 Xuân La","6,27 tỷ","99,48 m²",63 tr/m²,3,2,"Xuân La, Tây Hồ"
"Căn hộ chung cư 267m2/4PN đủ đồ, view trọn vẹn sân golf bán tại L1 Ciputra Hà Nội",Giá thỏa thuận,267 m²,N/A,4,4,"Phú Thượng, Tây Hồ"
"Bán căn hộ cc tại E1 Ciputra, Hà Nội dt 123m 03pn giá bán 7.995 tỷ. LH e Hường 0936 670 ***",8 tỷ,123 m²,65 tr/m²,3,2,"Phú Thượng, Tây Hồ"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Hot - Bán căn 3PN 142m2 rẻ nhất dự án/ nhà nguyên bản CĐT/ Giá: 12.5 tỷ bao phí/ LH: 0986 558 ***,"12,5 tỷ",142 m²,"88,03 tr/m²",3,2,"Phú Thượng, Tây Hồ"
"Bán CC mini 2PN, 1WC, 45m2 giá cực chất tại An Dương Vương, Phú Thượng, Tây Hồ, HN","1,38 tỷ",45 m²,"30,67 tr/m²",2,1,"Phú Thượng, Tây Hồ"
Chủ Hàn bán nhanh căn 3 ngủ - 113m2 - đồ cơ bản - 16 tỷ KĐT Starlake Tây Hồ Tây - LH: 0974 104 ***,16 tỷ,113 m²,"141,59 tr/m²",3,2,"Xuân La, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
"Bán nhanh căn hộ 58m2 hạng sang Heritage Tây Hồ giá chỉ nhỉnh 4 tỷ, nhận nhà ngay, nhà mới tinh","4,6 tỷ",58 m²,"79,31 tr/m²",1,1,"Phú Thượng, Tây Hồ"
"Tổng kho chuyển nhượng ICON40 Hạ Long đủ mã căn, chỉ từ 1.2 tỷ/ căn tầng cao 33m2, liên hệ em Lam","1,2 tỷ",33 m²,"36,36 tr/m²",1,1,"Hạ Long, Quảng Ninh"
"Cần bán gấp căn hộ Duplex Sun Grand City - 69B Thuỵ Khuê, 170m2 3PN nội thất mới. LH 0945 894 ***",Giá thỏa thuận,170 m²,N/A,3,2,"Thụy Khuê, Tây Hồ"
"Bán nhanh căn 3PN, giá 5,8 tỷ hướng mát view sông Hồng, bao tất cả phí, vào ở ngay, quận Tây Hồ","5,8 tỷ","91,95 m²","63,08 tr/m²",3,2,"Phú Thượng, Tây Hồ"
"Bán chung cư quận Tây Hồ 100m2, 3 ngủ, giá 5,9 tỷ","5,9 tỷ",100 m²,59 tr/m²,3,2,"Xuân La, Tây Hồ"
"Bán căn hộ tầng cao tòa L5 Ciputra, Hà Nội, dt 72m 02pn, 02wc giá 6.9 tỷ. LH e Hường 0936 670 ***","6,9 tỷ",72 m²,"95,83 tr/m²",2,2,"Phú Thượng, Tây Hồ"
"Đầu năm rộn ràng - chiết khấu lên đến 8% khi mua căn hộ tại Eaton Park, giỏ hàng phong phú",Giá thỏa thuận,60 m²,N/A,N/A,N/A,"Quận 2, Hồ Chí Minh"
Bán gấp căn hộ chung cư cao cấp 2pn full đồ bên 6th element taay hồ,"7,8 tỷ",83 m²,"93,98 tr/m²",2,2,"Xuân La, Tây Hồ"
"Siêu hiếm! Căn góc Udic Westlake 4PN/ 148m2 / 9.9 tỷ, nội thất cơ bản, sẵn sổ GD","9,9 tỷ",148 m²,"66,89 tr/m²",4,3,"Phú Thượng, Tây Hồ"
"Chính chủ bán CH Udic Westlake Tây Hồ căn góc hiếm 2PN 84m2, 6,55 tỷ, Full nội thất view công viên","6,55 tỷ",84 m²,"77,98 tr/m²",2,2,"Phú Thượng, Tây Hồ"
Từ 7.6 tỷ căn hộ 2 phòng ngủ View Hồ Tây/ 76m2 / full nội thất cao cấp tại D'. El Dorado II,"7,6 tỷ",76 m²,100 tr/m²,2,2,"Xuân La, Tây Hồ"
"Bán căn 2PN / 88m2, full nội thất, view Hồ Tây - giá 9.5 tỷ, sổ cầm tay","9,5 tỷ",88 m²,"107,96 tr/m²",2,2,"Quảng An, Tây Hồ"
"12.5 tỷ căn 3PN, full nội thất, sẵn dòng tiền cho thuê tại D'. Le Roi Soleil - 59 Xuân Diệu, Tây Hồ","12,5 tỷ",111 m²,"112,61 tr/m²",3,1,"Quảng An, Tây Hồ"
Duy nhất chỉ 1 căn góc view trực diện Hồ Tây bán siêu vip 1 trong 32 căn bán ai cần LH 0815 003 ***,Giá thỏa thuận,168 m²,N/A,N/A,N/A,"Thụy Khuê, Tây Hồ"
Không thể bỏ qua căn chính chủ Skyline Marriott Tây Hồ tầng cao view Hồ rẻ hơn 300tr. LH 0815 003 ***,Giá thỏa thuận,83 m²,N/A,2,N/A,"Phú Thượng, Tây Hồ"
"Bán căn hộ 3PN, 2WC, 123m2 tại Ciputra Hà Nội, chỉ 65tr/m2",8 tỷ,123 m²,"65,04 tr/m²",3,2,"Phú Thượng, Tây Hồ"
Bán căn hộ duplex 3 phòng ngủ đẹp nhất Noble Crystal Ciputra,"26,2 tỷ",127 m²,"206,3 tr/m²",3,4,"Phú Thượng, Tây Hồ"
"Căn hộ chung cư D'. El Dorado giá 4,5 tỷ VND tại Tây Hồ, Hà Nội","4,5 tỷ",45 m²,100 tr/m²,1,1,"Phú Thượng, Tây Hồ"
"Chỉ 3.3 tỷ căn Studio 33m2, View Hồ Tây, full nội thất duy nhất tại dự án D'. El Dorado I","3,3 tỷ",33 m²,100 tr/m²,1,1,"Phú Thượng, Tây Hồ"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
Đẹp hơn cả Penthouse - Chỉ 30 tỷ/234m2/4PN (Đông Nam) view hồ đẹp nhất tại D'.Le Roi Soleil,30 tỷ,234 m²,"128,21 tr/m²",4,4,"Quảng An, Tây Hồ"
"Căn góc HOA HẬU 146m2/ 3PN Tầng cao, 2 mặt view Hồ Tây, Full nội thất, nhận nhà ngay",18 tỷ,146 m²,"123,29 tr/m²",3,3,"Quảng An, Tây Hồ"
Bán duy nhất căn góc 2 phòng ngủ tòa Udic Westlake Võ Chí Công Tây Hồ,"6,55 tỷ",84 m²,"77,98 tr/m²",2,2,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
"Chính chủ gửi bán căn góc view cầu Nhật Tân 3pn rộng 168m tòa Udic Westlake, Võ Chí Công, Tây Hồ","13,5 tỷ",168 m²,"80,36 tr/m²",3,2,"Phú Thượng, Tây Hồ"
"Tổng kho chuyển nhượng ICON40 Hạ Long đủ mã căn, chỉ từ 1.2 tỷ/ căn tầng cao 33m2, liên hệ em Lam","1,2 tỷ",33 m²,"36,36 tr/m²",1,1,"Hạ Long, Quảng Ninh"
"Bán gấp căn hộ Sun Grand City - Thụy Khuê, 95m2, 2PN, view Hồ Tây. LH 0942 033 ***",Giá thỏa thuận,95 m²,N/A,2,2,"Thụy Khuê, Tây Hồ"
Bán căn hộ chung cư CT13 Võ Chí Công - Hộ khẩu Tây hồ - Đối diện Lotte Tây hồ - 2 ngủ - DT 81m2,"5,55 tỷ",81 m²,"68,52 tr/m²",3,2,"Phú Thượng, Tây Hồ"
"CH penthouse Crystal River Ciputra 3PN, 123m2 trần sàn cao 7m từ 10xtr/m2 ck 14% NH LS0% 24t","19,68 tỷ",123 m²,160 tr/m²,3,2,"Phú Thượng, Tây Hồ"
"Chính chủ - bán chung cư N5 An Dương Vương - Phú Thượng - Tây Hồ, full nội thất, sổ hồng vĩnh viễn",1 tỷ,48 m²,"20,83 tr/m²",2,2,"Phú Thượng, Tây Hồ"
"Đầu năm rộn ràng - chiết khấu lên đến 8% khi mua căn hộ tại Eaton Park, giỏ hàng phong phú",Giá thỏa thuận,60 m²,N/A,N/A,N/A,"Quận 2, Hồ Chí Minh"
"Bán căn Penthouse 250m2, 4 ngủ tầm view Panorama nhìn Hồ Tây cực đẹp, tại D'. El Dorado Tây Hồ",42 tỷ,250 m²,168 tr/m²,4,4,"Xuân La, Tây Hồ"
"Em bán căn 83m gồm 2PN2vs giá 7,9 tỷ , rẻ nhất TT hiện tại","7,9 tỷ",83 m²,"95,18 tr/m²",2,2,"Xuân La, Tây Hồ"
Bán căn hộ cao cấp Studio & 1PN tại D'. El Dorado giá hơn 2 tỷ. LH: 0395 053 ***,Giá thỏa thuận,42 m²,N/A,1,1,"Phú Thượng, Tây Hồ"
Duy nhất! Căn 60m2 view hồ Starlake siêu đẹp đang bán tại CC 6th Element giá 6 tỷ,6 tỷ,60 m²,100 tr/m²,2,1,"Xuân La, Tây Hồ"
"Tôi cần bán gấp căn hộ 3PN 111m2 và 146m2 Quảng An - Q. Tây Hồ, sổ đỏ 11 tỷ LH: 0988 799 ***",11 tỷ,111 m²,"99,1 tr/m²",3,N/A,"Quảng An, Tây Hồ"
"Tôi cần bán gấp căn hộ 4 phòng ngủ view trực diện Hồ Tây 187m2, 36 tỷ. LH 0988 799 ***",36 tỷ,187 m²,"192,51 tr/m²",4,N/A,"Phú Thượng, Tây Hồ"
Bán căn góc 2PN - 116m2 Golden Westlake view hồ. LH: 0917 673 ***,"12,8 tỷ","116,9 m²","109,5 tr/m²",N/A,N/A,"Thụy Khuê, Tây Hồ"
Căn hộ 4 phòng ngủ đẹp như penthouse siêu rộng view 2 mặt Hồ Tây (0967 713 ***),"28,3 tỷ","222,3 m²","127,3 tr/m²",4,4,"Quảng An, Tây Hồ"
Chính chủ cần bán căn hộ DT 172m2 nhà nguyên bản thô chưa sửa giá 35 tỷ LH 0989 996 ***,35 tỷ,172 m²,"203,49 tr/m²",3,3,"Thụy Khuê, Tây Hồ"
"Chính chủ bán căn hộ Sunshine Riverside full nội thất xịn, view đẹp","7,6 tỷ","94,7 m²","80,25 tr/m²",3,2,"Phú Thượng, Tây Hồ"
Chính chủ cần bán căn Nguyên bản chủ đầu tư toà Sun Grand City Thụy Khuê giá hơn 30 tỷ,Giá thỏa thuận,"171,9 m²",N/A,3,3,"Thụy Khuê, Tây Hồ"
Tôi chính chủ bán căn hộ 66m2 có 2 ngủ 2 vệ sinh tòa CT13B Ciputra Nam Thăng Long đối diện Lotte,"4,75 tỷ",66 m²,"71,97 tr/m²",2,2,"Phú Thượng, Tây Hồ"
"Chuẩn bị ra mắt shophouse, biệt thự Phú Thị Riverside tại Phú Thị, Gia Lâm dự kiến từ 11,5 tỷ/căn",N/A,N/A,N/A,N/A,N/A,N/A
"Chính chủ bán Căn Chung cư 28 Xuân La - 6,1tỷ - không tiếp MG - 76,3m2 Như Hình","6,1 tỷ","76,3 m²","79,95 tr/m²",2,2,"Xuân La, Tây Hồ"
"Bán căn hộ VIP giá tốt tầng cao 182m2, view sân golf nhà siêu đẹp","15,5 tỷ",182 m²,"85,16 tr/m²",4,2,"Phú Thượng, Tây Hồ"
Cần bán gấp căn hộ 2pn tại Sun Grand City 69B Thuỵ Khuê - Tây Hồ - Hà Nội,12 tỷ,90 m²,"133,33 tr/m²",2,N/A,"Thụy Khuê, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Quảng An, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
N/A,N/A,N/A,N/A,N/A,N/A,"Phú Thượng, Tây Hồ"
"Bán gấp căn hộ 3PN, 2WC giá cực chất tại D'. Le Roi Soleil, Xuân Diệu, Tây Hồ, Hà Nội",11 tỷ,103 m²,"106,8 tr/m²",3,2,"Quảng An, Tây Hồ"
"Tổng kho chuyển nhượng ICON40 Hạ Long đủ mã căn, chỉ từ 1.2 tỷ/ căn tầng cao 33m2, liên hệ em Lam","1,2 tỷ",33 m²,"36,36 tr/m²",1,1,"Hạ Long, Quảng Ninh"
"Bán căn 3 ngủ chung cư Sunshine Riverside Tây Hồ view nội khu, cầu Nhật Tân DT 98m2. LH 0966 998 ***",Giá thỏa thuận,98 m²,N/A,2,2,"Phú Thượng, Tây Hồ"
"Căn hộ duy nhất 145m2, 4 phòng ngủ, 3 phòng tắm tại tòa P Ciputra Hà Nội",11 tỷ,145 m²,"75,86 tr/m²",4,3,"Phú Thượng, Tây Hồ"
"Bán căn hộ Penthouse 2 tầng tòa E Ciputra 278m2, 4 phòng ngủ siêu VIP","15,7 tỷ",278 m²,"56,48 tr/m²",4,3,"Phú Thượng, Tây Hồ"
"Bán căn hộ tầng cao tòa nhà E Ciputra 153m2, đủ đồ siêu VIP","10,8 tỷ",153 m²,"70,59 tr/m²",4,2,"Phú Thượng, Tây Hồ"
Cơ hội đầu tư GĐ1 booking dự kiến từ 50tr/m2 sở hữu CH cao cấp vị trí vàng BlueGem Tower Pháp Vân,Giá thỏa thuận,"84,7 m²",N/A,3,2,"Thanh Trì, Hà Nội"
